Incident Number,Date,Time Out,Time In,Location,Call Type,Response Area,Company Run #,Box or Street Assignment,Working Fire,Unit 1,Unit 1 Off ID,Unit 1 Dr ID,Unit 1 FF1 ID,Unit 1 FF2 ID,Unit 1 FF3 ID,Unit 1 FF4 ID,Unit 1 FF5 ID,Unit 1 FF6 ID,Unit 1 FF7 ID,Unit 1 Disposition,Unit 2,Unit 2 Off ID,Unit 2 Dr ID,Unit 2 FF1 ID,Unit 2 FF2 ID,Unit 2 FF3 ID,Unit 2 FF4 ID,Unit 2 FF5 ID,Unit 2 FF6 ID,Unit 2 FF7 ID,Unit 2 Disposition,Unit 3,Unit 3 Off ID,Unit 3 Dr ID,Unit 3 FF1 ID,Unit 3 FF2 ID,Unit 3 FF3 ID,Unit 3 FF4 ID,Unit 3 FF5 ID,Unit 3 FF6 ID,Unit 3 FF7 ID,Unit 3 Disposition,Unit 4,Unit 4 Off ID,Unit 4 Dr ID,Unit 4 FF1 ID,Unit 4 FF2 ID,Unit 4 FF3 ID,Unit 4 FF4 ID,Unit 4 FF5 ID,Unit 4 FF6 ID,Unit 4 FF7 ID,Unit 4 Disposition,Unit 5,Unit 5 Off ID,Unit 5 Dr ID,Unit 5 FF1 ID,Unit 5 FF2 ID,Unit 5 FF3 ID,Unit 5 FF4 ID,Unit 5 FF5 ID,Unit 5 FF6 ID,Unit 5 FF7 ID,Unit 5 Disposition,Remarks,Report by,Type of Incident,Box Area
130110102,11-Jan-13,00-Jan-00,00-Jan-00,5436 Odell Rd,Structure Fire,,48048,TRUE,FALSE,TK12,862,15985,20276,4820,20098,19459,78467,21014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PISPTA,,,31
130110126,11-Jan-13,00-Jan-00,00-Jan-00,5000 Frolich Ln,Automatic Alarms,Surrounding Area,49049,FALSE,FALSE,E122,862,15985,20276,4820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Working on system,,,09
130110359,11-Jan-13,00-Jan-00,00-Jan-00,88 Stadium Dr.,Structure Fire,University of Maryland,50050,TRUE,FALSE,E122,17937,18044,20098,21014,20825,,,,,Investigation - Nothing Found,TK12,17602,18467,17826,18403,21021,,,,,Investigation - Nothing Found,C12B,,13662,,,,,,,,Investigation - Nothing Found,,,,,,,,,,,,,,,,,,,,,,,Good intent.,17937,,12
130120038,12-Jan-13,00-Jan-00,00-Jan-00,8150 Baltimore Ave,EMS Assists,City of College Park,51051,FALSE,FALSE,E122,17937,18044,20098,21014,20825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pt. Refusal,17937,,12
130120072,12-Jan-13,00-Jan-00,00-Jan-00,8804 35th Ave,Other Emergency,City of College Park,52052,FALSE,FALSE,E122,17937,18044,20098,21014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nohing found,17937,,11
130120255,12-Jan-13,00-Jan-00,00-Jan-00,5108 Pierce Ave,Non-Emergency Incidents,City of College Park,53053,FALSE,FALSE,TK12,16090,18044,18467,21015,21021,18403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No readings in the basement or first floor.,16090,,12
130120340,12-Jan-13,00-Jan-00,00-Jan-00,760 Fairview Ave,Structure Fire,Surrounding Area,54054,TRUE,FALSE,E122,16090,17826,18467,21014,19459,18403,,,,PISPTA,Stat,18452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18452,,44
130120357,12-Jan-13,00-Jan-00,00-Jan-00,6106 Breezewood Dr,Hazmat / Hazardous Condition,Surrounding Area,55055,TRUE,FALSE,TK12,16090,18467,19459,21014,18403,17826,,,,PISOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staged,16090,,14
130130006,13-Jan-13,00-Jan-00,00-Jan-00,2613 Higbee Rd,Structure Fire,Surrounding Area,56056,TRUE,FALSE,TK12,16090,18467,19459,18403,17826,,,,,PISOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staged,16090,,34
130130023,13-Jan-13,00-Jan-00,00-Jan-00,Baltimore Ave/Navahoe St,EMS Assists,City of College Park,57057,FALSE,FALSE,E122,16090,17826,18467,19459,21014,,,,,PISOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No EMS Provided,16090,,12
130130033,13-Jan-13,00-Jan-00,00-Jan-00,Allison St/40th St,Structure Fire,Surrounding Area,58058,TRUE,FALSE,TK12,16090,18467,17826,21015,21016,19459,20100,18403,,PISPTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PISPTA,16090,,55
130130291,13-Jan-13,00-Jan-00,00-Jan-00,7602 Fountainbleau Dr,Structure Fire,Surrounding Area,,TRUE,TRUE,TK12,16090,18044,18467,19459,20098,21014,17826,20326,,Emergency Operations Performed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16090,,28
130140058,14-Jan-13,00-Jan-00,00-Jan-00,218 Valley drive,Automatic Alarms,University of Maryland,60060,FALSE,FALSE,E121,18467,18044,17826,20098,20326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Elevator smoke detector. Nothing found, bells reset",18467,,12
130140360,14-Jan-13,00-Jan-00,00-Jan-00,115 Paint Branch Drive,EMS Assists,University of Maryland,61061,FALSE,FALSE,E121,17602,17826,21014,20100,,,,,,Assist EMS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Assist EMS,17602,,12
130150057,15-Jan-13,00-Jan-00,00-Jan-00,SB BW PKWY/Greenbelt Rd,Rescues,Surrounding Area,62062,FALSE,FALSE,E121,17602,17826,20104,21014,,,,,,PISPTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PISPTA,17602,,35
130150100,15-Jan-13,00-Jan-00,00-Jan-00,College Park Metro,Other Emergency,City of College Park,63063,FALSE,FALSE,TK12,862,15985,4820,16739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stuck Elevator,4820,,12
130150125,15-Jan-13,00-Jan-00,00-Jan-00,84 Regents Dr,Automatic Alarms,University of Maryland,64064,FALSE,FALSE,E121,862,15985,4820,16739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AFA reset,,,12
130150297,15-Jan-13,00-Jan-00,00-Jan-00,9409 New Hampshire Ave,Structure Fire,Surrounding Area,65065,TRUE,FALSE,TK12,16691,18044,20100,21014,11631,17826,,,,Emergency Operations Performed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staged. Oven fire,16691,,Montgomery County
130160134,16-Jan-13,00-Jan-00,00-Jan-00,carroll hall,Automatic Alarms,University of Maryland,66066,FALSE,FALSE,E121,862,15985,4820,19239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pispta,15985,,12
130160221,16-Jan-13,00-Jan-00,00-Jan-00,4703 Gallain Street,Hazmat / Hazardous Condition,Surrounding Area,68068,TRUE,FALSE,E121,16090,17826,19450,21021,,,,,,PISOS,TK12,16691,18044,16481,21014,20098,20104,,,,PISOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staged,16090,,09
130160244,16-Jan-13,00-Jan-00,00-Jan-00,9324 Edmonston Road,Structure Fire,Surrounding Area,69069,TRUE,FALSE,E122,16090,17826,19450,21021,17602,,,,,PISPTA,TK12,16691,18044,20098,16481,21014,20104,,,,PISPTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PISPTA,16090,,14
130160341,16-Jan-13,00-Jan-00,00-Jan-00,9737 Mount Pisgah,Structure Fire,Surrounding Area,70070,TRUE,FALSE,TK12,17602,18044,20098,21014,20104,,,,,PISPTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PISPTA,17602,,Montgomery County
130160379,16-Jan-13,00-Jan-00,00-Jan-00,9127 Edmonston Terrace,Hazmat / Hazardous Condition,Surrounding Area,71071,TRUE,FALSE,TK12,17602,18044,18402,20098,21014,20104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staged. Malfunctioning stove per TK14,17602,,14
130170002,17-Jan-13,00-Jan-00,00-Jan-00,8150 Baltimore Ave,EMS Assists,City of College Park,72072,FALSE,FALSE,E121,16090,17826,21021,19450,20326,,,,,Assist EMS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16090,,12
130170069,17-Jan-13,00-Jan-00,00-Jan-00,91 Regents Dr,Automatic Alarms,University of Maryland,73073,FALSE,FALSE,E121,862,15985,4820,16739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Workers set of smoke alarm, dry wall dust.",4820,,12
130170223,17-Jan-13,00-Jan-00,00-Jan-00,Beltway/Baltimore Ave,Rescues,City of College Park,75075,FALSE,FALSE,E121,17602,17826,14825,19450,,,,,,PISPTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cancelled.,17602,,11
130170244,17-Jan-13,00-Jan-00,00-Jan-00,3596 Powder Mill Rd,Hazmat / Hazardous Condition,Surrounding Area,76076,TRUE,FALSE,TK12,15876,18044,16090,20104,18403,20825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staged,15876,,41
130170293,17-Jan-13,00-Jan-00,00-Jan-00,7422 Baltimore Ave,EMS Assists,City of College Park,77077,FALSE,FALSE,E121,17602,17826,14825,19450,,,,,,Assist EMS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Assist EMS,17602,,12
130180101,18-Jan-13,00-Jan-00,00-Jan-00,5807 chillumgate rd,Structure Fire,Surrounding Area,78078,TRUE,FALSE,TK12,3869,15985,16739,4820,20098,179826,21014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pispta,15985,,44
130180152,18-Jan-13,00-Jan-00,00-Jan-00,Baltimore Ave @ Knox Rd,Rescues,City of College Park,79079,FALSE,FALSE,E121,3869,15985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Assist EMS,4820,,12
130180174,18-Jan-13,00-Jan-00,00-Jan-00,4716 Pontiac St,Automatic Alarms,University of Maryland,80080,FALSE,FALSE,E121,3869,15985,4820,17054,,,,,,Investigation - Nothing Found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No AFA sounding upon arrival,4820,,12
130180250,18-Jan-13,00-Jan-00,00-Jan-00,4250 Knox Rd,Structure Fire,University of Maryland,81081,TRUE,FALSE,E121,17602,17826,18044,20348,21014,20104,18403,,,Emergency Operations Performed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOTS on first floor apartment 1206. Room ventillated by TK1,17602,,12
130180272,18-Jan-13,00-Jan-00,00-Jan-00,6113 Breezewood Ct.,Hazmat / Hazardous Condition,Surrounding Area,82082,TRUE,FALSE,TK12,17602,18044,18403,20348,17261,21014,20104,17826,,PISPTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PISPTA,17602,,14
130180300,19-Jan-13,00-Jan-00,00-Jan-00,5906 Cherrywood Terrace,Structure Fire,Surrounding Area,83083,TRUE,FALSE,E121,17602,18044,21021,21014,17261,20326,18403,17826,,PISPTA,C12,,10238,,,,,,,,PISPTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PISPTA,17602,,14
130190011,19-Jan-13,00-Jan-00,00-Jan-00,Baltimore Ave/Cherry Hill Rd,EMS Assists,City of College Park,84084,FALSE,FALSE,E121,17602,17826,18403,20326,21021,20104,21014,,,PISPTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nothing found PIS per PD,17602,,11
130190047,19-Jan-13,00-Jan-00,00-Jan-00,8 Fraternity Drive,Automatic Alarms,University of Maryland,85085,FALSE,FALSE,E121,17602,17826,21014,20326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bells Reset,17602,,12
130190049,19-Jan-13,00-Jan-00,00-Jan-00,4613 Knox Rd,Rescues,Surrounding Area,86086,FALSE,FALSE,E121,17602,17826,21014,20326,,,,,,Assist EMS,Stat,18452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Assist A129 with refusal. Patient was going to be taken in police custody.,17602,,12
130190114,19-Jan-13,00-Jan-00,00-Jan-00,5211 Paint Branch PKWY,EMS Assists,Surrounding Area,87087,FALSE,FALSE,E121,17602,17826,18403,21014,18044,20104,20348,,,Assist EMS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Assist EMS with working code. 2 gus from suppression went with ambo to assist.,17602,,12
130200054,20-Jan-13,00-Jan-00,00-Jan-00,4603 College Ave,Automatic Alarms,City of College Park,88088,FALSE,FALSE,E122,17602,17826,17101,19843,18403,19450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Placed on fire watch. Unable to reset alarm.,17602,,12
130200113,20-Jan-13,00-Jan-00,00-Jan-00,4711 Berwyn House Rd,EMS Assists,City of College Park,89089,FALSE,FALSE,E122,17602,17826,19843,19450,18403,,,,,Assist EMS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Assist EMS. Originally sent for lift assist only. Specialed A129 to transport.,17602,,12
130200151,20-Jan-13,00-Jan-00,00-Jan-00,Beltway/Kennilworth Ave,Rescues,Surrounding Area,90090,FALSE,FALSE,E122,17602,17826,18403,19450,,,,,,PISPTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PISPTA,17602,,11
130200202,20-Jan-13,00-Jan-00,00-Jan-00,Beltway / 95,Rescues,City of College Park,91091,FALSE,FALSE,E122,17602,17826,19450,18403,,,,,,Assist EMS,C12,,10238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Assist EMS,18044,,11
130200233,20-Jan-13,00-Jan-00,00-Jan-00,11330 Cherry Hill Rd.,Structure Fire,Surrounding Area,92092,TRUE,FALSE,TK12,17937,18044,18043,20098,20104,21014,,,,,Stat,18452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PISPTA,17937,,41
130200360,20-Jan-13,00-Jan-00,00-Jan-00,100 Field House Dr.,Hazmat / Hazardous Condition,University of Maryland,93093,TRUE,FALSE,,17937,17568,16090,19459,21014,19843,,,,,,17602,18044,18043,20098,20104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Good Intent,17937,,12
130200367,20-Jan-13,00-Jan-00,00-Jan-00,7303 Joplin St,Hazmat / Hazardous Condition,Surrounding Area,94094,FALSE,FALSE,HMSU12,19459,20098,,,,,,,,PISPTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PISPTA,19459,,Other PG
130200381,20-Jan-13,00-Jan-00,00-Jan-00,6625 24th Pl,Structure Fire,Surrounding Area,95095,TRUE,TRUE,TK12,16090,17937,15876,17568,19459,19843,20098,,,Emergency Operations Performed,C12,10238,,,,,,,,,Emergency Operations Performed,C12B,13662,,,,,,,,,Emergency Operations Performed,,,,,,,,,,,,,,,,,,,,,,,"Basement fire, TK12 initially assigned RIT, checked Exposure Delta and assisted investigators.  C12 (BO884) had command, C12B assigned basement division.",15876,,44
130210068,21-Jan-13,00-Jan-00,00-Jan-00,7950 18th Ave #202,Hazmat / Hazardous Condition,Surrounding Area,96096,FALSE,FALSE,HMSU12,21016,19843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PISPTA,21016,,34
130210136,21-Jan-13,00-Jan-00,00-Jan-00,1704 Hampshire Green Ln,Structure Fire,Surrounding Area,97097,TRUE,FALSE,TK12,15876,17937,14870,20825,17826,,,,,Investigation - Nothing Found,C12,10238,,,,,,,,,Investigation - Nothing Found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staged,15876,,Montgomery County
130210149,21-Jan-13,00-Jan-00,00-Jan-00,4321 Rowalt Dr,Automatic Alarms,University of Maryland,98098,FALSE,FALSE,E122,16691,17568,20104,21014,16090,,,,,Investigation - Nothing Found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bells Reset- FOTS,16691,,12
130210196,21-Jan-13,00-Jan-00,00-Jan-00,11912 Twinlakes Dr,Structure Fire,Surrounding Area,99099,TRUE,FALSE,TK12,15876,17937,14870,17826,20825,18043,16284,,,Emergency Operations Performed,C12,10238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Food on the stove with moderate smoke condition.  TK12 assumed first due truck responsibilities and performed ventilation.  2 PPV fans utilized.  Command quickly held E31 and TK12.  C12 returned to service prior to arrival.,15876,,41
130210313,21-Jan-13,00-Jan-00,00-Jan-00,4531 College Ave.,Automatic Alarms,City of College Park,100100,FALSE,FALSE,E122,16691,18044,20098,19459,20104,21014,,,,Emergency Operations Performed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Local smoke detector malfunction,16691,,12
130220005,22-Jan-13,00-Jan-00,00-Jan-00,8125 48h Ave.,Automatic Alarms,City of College Park,101101,FALSE,FALSE,E122,16691,18044,20098,19459,21014,20104,,,,Emergency Operations Performed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bells Reset,16691,,12
130220028,22-Jan-13,00-Jan-00,00-Jan-00,North Gate UM 295,EMS Assists,University of Maryland,102102,FALSE,FALSE,E122,16691,18044,20098,19459,20104,,,,,Emergency Operations Performed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EMS Assist,16691,,12
130220050,22-Jan-13,00-Jan-00,00-Jan-00,5200 Paint Branch Pky.,Automatic Alarms,City of College Park,103103,FALSE,FALSE,E122,16691,18044,20098,20104,21014,19459,,,,Investigation - Nothing Found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bells- No alarm going off, building secured, no sign of smoke or fire.",16691,,12
130220110,22-Jan-13,00-Jan-00,00-Jan-00,2400 queens chapel rd,Hazmat / Hazardous Condition,Surrounding Area,104104,TRUE,FALSE,TK12,862,15985,16739,20129,18403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,staged,15985,,01
130220130,22-Jan-13,00-Jan-00,00-Jan-00,95/495,Hazmat / Hazardous Condition,Surrounding Area,105105,FALSE,FALSE,HMSU12,18403,16691,,,,,,,,,F12,862,15985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"cleanup from overturned tractor trailor, absorbent for oil/hydraulic fluid",15985,,41
130220223,22-Jan-13,00-Jan-00,00-Jan-00,7422 baltimore ave,EMS Assists,City of College Park,106106,FALSE,FALSE,E121,862,15985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15985,,12
130220297,22-Jan-13,00-Jan-00,00-Jan-00,254 Denton Dr.,Automatic Alarms,University of Maryland,107107,FALSE,FALSE,E121,17937,18044,19450,20348,,,,,,,C12,,10238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Broken pipe in the fire pump room. C12 and UofM worked to solve the problem.,17937,,12
130220315,22-Jan-13,00-Jan-00,00-Jan-00,43 Chapel Dr.,Automatic Alarms,University of Maryland,108108,FALSE,FALSE,E121,17937,18044,19450,20348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trouble alarm.,17937,,12
130220332,22-Jan-13,00-Jan-00,00-Jan-00,10925 Baltimore Ave,Structure Fire,Surrounding Area,109109,TRUE,FALSE,TK12,17602,17826,21014,20104,17397,18043,,,,PISPTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dispatched as Street,21014,,31
130220367,22-Jan-13,00-Jan-00,00-Jan-00,6158 Springhill Terrace,Hazmat / Hazardous Condition,Surrounding Area,110110,TRUE,FALSE,TK12,17602,17826,18043,17397,17101,20326,20104,21014,,PISOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staged.,17602,,14
130220378,22-Jan-13,00-Jan-00,00-Jan-00,6008 Springhill Drive #201,Hazmat / Hazardous Condition,Surrounding Area,111111,TRUE,FALSE,TK12,17602,17826,21014,20104,17397,17101,20326,18043,,PISOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staged.,17602,,14
130220381,22-Jan-13,00-Jan-00,00-Jan-00,51 Library Ln.,EMS Assists,University of Maryland,112012,FALSE,FALSE,E121,17937,18044,19450,19459,20348,21021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Assist EMS,17937,,12
130220390,22-Jan-13,00-Jan-00,00-Jan-00,8150 Baltimore Ave,Automatic Alarms,City of College Park,113113,FALSE,FALSE,E121,17937,18044,19450,19459,20348,21021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bells,17937,,12
130230008,23-Jan-13,00-Jan-00,00-Jan-00,7209 Rossburg Drive,Hazmat / Hazardous Condition,City of College Park,114114,TRUE,FALSE,E121,17937,18044,19459,19450,21021,19843,,,,,TK12,17602,17826,17397,17101,18043,20104,21014,20326,,,C12B,,289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Malfunctioning stove on division 1. C12B as Batt. 4.,17602,,12
130230251,23-Jan-13,00-Jan-00,00-Jan-00,4711 Berwyn House Rd.,Non-Emergency Incidents,City of College Park,117117,FALSE,FALSE,E121,17937,18044,19450,18043,20098,20100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lift Assist,17937,,12
130230323,23-Jan-13,00-Jan-00,00-Jan-00,348 Presidents Drive,Automatic Alarms,University of Maryland,118118,FALSE,FALSE,E121,17602,17826,20348,21015,18043,19450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unable to reset alarm. Maintenance on scene advised will handle and notify alarm company,17602,,12
130230334,23-Jan-13,00-Jan-00,00-Jan-00,Transfer to Co.18,Non-Emergency Incidents,Surrounding Area,119119,FALSE,FALSE,TK12,17937,18044,20098,20100,20104,21014,19459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Transfer,17937,,Other PG
130240033,24-Jan-13,00-Jan-00,00-Jan-00,4907 Hollywood Rd,EMS Assists,City of College Park,120120,FALSE,FALSE,E121,17602,17826,18043,20348,19450,21015,,,,Assist EMS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Assist EMS. Working Code,17602,,11
130240041,24-Jan-13,00-Jan-00,00-Jan-00,43 Chapel Drive,Automatic Alarms,University of Maryland,121121,FALSE,FALSE,E121,17602,17826,20348,21015,19450,18043,,,,Investigation - Malfunctioning Alarm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alarm reset. Smoke detector on ground floor lobby.,17602,,12
130240087,24-Jan-13,00-Jan-00,00-Jan-00,43 Chapel Dr,Automatic Alarms,University of Maryland,122122,FALSE,FALSE,E121,862,4820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,smoke detector,4820,,12
130240246,24-Jan-13,00-Jan-00,00-Jan-00,2314 Banning Place,Structure Fire,Surrounding Area,123123,TRUE,FALSE,TK12,17937,17826,18043,19459,21016,21015,21021,20104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In service on scene,17937,,34
130250076,25-Jan-13,00-Jan-00,00-Jan-00,4604 College Ave,Automatic Alarms,City of College Park,124124,FALSE,FALSE,E121,15985,4820,20129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cancelled on scene,4820,,12
130250235,25-Jan-13,00-Jan-00,00-Jan-00,4604 College Ave,Automatic Alarms,City of College Park,125125,FALSE,FALSE,E121,16182,15985,4820,20129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reset bells,4820,,12
130250363,25-Jan-13,00-Jan-00,00-Jan-00,4711 Berwyn House Rd,Non-Emergency Incidents,City of College Park,126126,FALSE,FALSE,E121,17937,17568,19450,20098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18452,,12
130250410,25-Jan-13,00-Jan-00,00-Jan-00,5200 Paint Branch Parkway,Automatic Alarms,City of College Park,127127,FALSE,FALSE,E121,17937,17568,19450,20098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nothing found,17937,,12
130250411,25-Jan-13,00-Jan-00,00-Jan-00,Baltimore Ave/Melbourne Pl,EMS Assists,City of College Park,128128,FALSE,FALSE,TK12,15876,17826,17397,17038,20348,,,,,Investigation - Nothing Found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No patient,15876,,12
130260067,26-Jan-13,00-Jan-00,00-Jan-00,6906 Wake Forest Dr.,EMS Assists,City of College Park,129129,FALSE,FALSE,E121,17937,17568,19450,20098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Assist EMS,17937,,12
130260070,26-Jan-13,00-Jan-00,00-Jan-00,8204 Baltimore Ave,EMS Assists,City of College Park,130130,FALSE,FALSE,TK12,15876,17826,17038,21015,20348,,,,,PISOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Placed in service by A128,15876,,12
130260211,26-Jan-13,00-Jan-00,00-Jan-00,8125 48th Ave,20098,City of College Park,131131,FALSE,FALSE,E121,17937,17038,20098,20825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pull station in he lobby,17937,,17038
130260375,26-Jan-13,00-Jan-00,00-Jan-00,5133 Doppler St,Hazmat / Hazardous Condition,Surrounding Area,134134,FALSE,FALSE,HMSU12,21014,19459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Heat Oil pump off. 200gal,21014,,05
130260405,27-Jan-13,00-Jan-00,00-Jan-00,9014 Rhode Island Ave,Hazmat / Hazardous Condition,City of College Park,132132,TRUE,FALSE,E121,17937,17038,20348,20326,,,,,,,TK12,17602,17826,19450,21015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gasoline spillled in the parking lot.,17937,,11
130270057,27-Jan-13,00-Jan-00,00-Jan-00,4535 College Ave,EMS Assists,City of College Park,135135,FALSE,FALSE,E121,17937,17038,19450,20326,20348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PISPTA,17937,,12
